"country","indicator","measure","Unit","Date","Value"
"Argentina","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Argentina","Secondary education gross enrollment rate, %","Value","%","2016",106.3
"Argentina","Adult literacy rate, %","Value","%","2016",98.1
"Argentina","Usage subindex","Value","Score, 1-7 best","2016",3.8
"Argentina","Individual usage","Value","Score, 1-7 best","2016",4.9
"Argentina","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",158.8
"Argentina","Individuals using Internet, %","Value","%","2016",64.7
"Argentina","Households w/ personal computer, %","Value","%","2016",62.1
"Argentina","Households w/ Internet access, %","Value","%","2016",52
"Argentina","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",15.6
"Argentina","Mobile broadband subs/100 pop.","Value","100 pop.","2016",53.6
"Argentina","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.8
"Argentina","Business usage","Value","Score, 1-7 best","2016",3.4
"Argentina","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Argentina","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Argentina","PCT patents, applications/million pop.","Value","million pop","2016",1.2
"Argentina","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Argentina","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Argentina","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Argentina","Government usage","Value","Score, 1-7 best","2016",3.3
"Argentina","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",2.6
"Argentina","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.55
"Argentina","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",2.9
"Argentina","Impact subindex","Value","Score, 1-7 best","2016",3.4
"Argentina","Economic impacts","Value","Score, 1-7 best","2016",3
"Argentina","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Argentina","ICT PCT patents, applications/million pop.","Value","million pop","2016",0.2
"Argentina","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Argentina","Knowledge-intensive jobs, % workforce","Value","%","2016",23.9
"Argentina","Social impacts","Value","Score, 1-7 best","2016",3.7
"Argentina","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Argentina","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Argentina","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Argentina","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.55
"Bolivia","Networked Readiness Index","Value","Score, 1-7 best","2016",3.3
"Bolivia","Environment subindex","Value","Score, 1-7 best","2016",3.1
"Bolivia","Political and regulatory environment","Value","Score, 1-7 best","2016",3.1
"Bolivia","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Bolivia","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Bolivia","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",2.6
"Bolivia","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Bolivia","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",2.7
"Bolivia","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Bolivia","Software piracy rate, % software installed","Value","%","2016",79
"Bolivia","No. procedures to enforce a contract","Value","Number","2016",40
"Bolivia","No. days to enforce a contract","Value","days","2016",591
"Bolivia","Business and innovation environment","Value","Score, 1-7 best","2016",3.2
"Bolivia","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Bolivia","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Bolivia","Total tax rate, % profits","Value","%","2016",83.7
"Bolivia","No. days to start a business","Value","days","2016",50
"Bolivia","No. procedures to start a business","Value","Number","2016",15
"Bolivia","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Bolivia","Tertiary education gross enrollment rate, %","Value","%","2016",38.4
"Bolivia","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Bolivia","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Bolivia","Readiness subindex","Value","Score, 1-7 best","2016",4
"Bolivia","Infrastructure","Value","Score, 1-7 best","2016",3.2
"Bolivia","Electricity production, kWh/capita","Value","KWh/Capita","2016",775.3
"Bolivia","Mobile network coverage, % pop.","Value","%","2016",100
"Bolivia","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",15.5
"Bolivia","Secure Internet servers/million pop.","Value","million pop","2016",12.9
"Bolivia","Affordability","Value","Score, 1-7 best","2016",4.3
"Bolivia","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.46
"Bolivia","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",30.4
"Bolivia","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",0.8
"Bolivia","Skills","Value","Score, 1-7 best","2016",4.6
"Bolivia","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Bolivia","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",2.8
"Bolivia","Secondary education gross enrollment rate, %","Value","%","2016",84.7
"Bolivia","Adult literacy rate, %","Value","%","2016",95.7
"Bolivia","Usage subindex","Value","Score, 1-7 best","2016",3.1
"Bolivia","Individual usage","Value","Score, 1-7 best","2016",3
"Bolivia","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",96.3
"Bolivia","Individuals using Internet, %","Value","%","2016",39
"Bolivia","Households w/ personal computer, %","Value","%","2016",34.9
"Bolivia","Households w/ Internet access, %","Value","%","2016",17
"Bolivia","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",1.6
"Bolivia","Mobile broadband subs/100 pop.","Value","100 pop.","2016",28.1
"Bolivia","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Bolivia","Business usage","Value","Score, 1-7 best","2016",3
"Bolivia","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Bolivia","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Bolivia","PCT patents, applications/million pop.","Value","million pop","2016",0.1
"Bolivia","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Bolivia","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Bolivia","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Bolivia","Government usage","Value","Score, 1-7 best","2016",3.3
"Bolivia","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.4
"Bolivia","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.39
"Bolivia","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Bolivia","Impact subindex","Value","Score, 1-7 best","2016",3.1
"Bolivia","Economic impacts","Value","Score, 1-7 best","2016",2.7
"Bolivia","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Bolivia","ICT PCT patents, applications/million pop.","Value","million pop","2016",0
"Bolivia","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Bolivia","Knowledge-intensive jobs, % workforce","Value","%","2016",15.3
"Bolivia","Social impacts","Value","Score, 1-7 best","2016",3.5
"Bolivia","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Bolivia","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Bolivia","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Bolivia","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.41
"Brazil","Networked Readiness Index","Value","Score, 1-7 best","2016",4
"Brazil","Environment subindex","Value","Score, 1-7 best","2016",3.4
"Brazil","Political and regulatory environment","Value","Score, 1-7 best","2016",3.4
"Brazil","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",2.4
"Brazil","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Brazil","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Brazil","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",2.8
"Brazil","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",2.9
"Brazil","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Brazil","Software piracy rate, % software installed","Value","%","2016",50
"Brazil","No. procedures to enforce a contract","Value","Number","2016",44
"Brazil","No. days to enforce a contract","Value","days","2016",731
"Brazil","Business and innovation environment","Value","Score, 1-7 best","2016",3.4
"Brazil","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Brazil","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.5
"Brazil","Total tax rate, % profits","Value","%","2016",69.2
"Brazil","No. days to start a business","Value","days","2016",83
"Brazil","No. procedures to start a business","Value","Number","2016",11
"Brazil","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",5.4
"Brazil","Tertiary education gross enrollment rate, %","Value","%","2016",45.1
"Brazil","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Brazil","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Brazil","Readiness subindex","Value","Score, 1-7 best","2016",5.1
"Brazil","Infrastructure","Value","Score, 1-7 best","2016",4.5
"Brazil","Electricity production, kWh/capita","Value","KWh/Capita","2016",2792.2
"Brazil","Mobile network coverage, % pop.","Value","%","2016",100
"Brazil","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",43
"Brazil","Secure Internet servers/million pop.","Value","million pop","2016",68.6
"Brazil","Affordability","Value","Score, 1-7 best","2016",6.2
"Brazil","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.31
"Brazil","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",17.62
"Brazil","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Brazil","Skills","Value","Score, 1-7 best","2016",4.5
"Brazil","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",2.4
"Brazil","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",2.5
"Brazil","Secondary education gross enrollment rate, %","Value","%","2016",99.4
"Brazil","Adult literacy rate, %","Value","%","2016",92.6
"Brazil","Usage subindex","Value","Score, 1-7 best","2016",4
"Brazil","Individual usage","Value","Score, 1-7 best","2016",4.8
"Brazil","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",139
"Brazil","Individuals using Internet, %","Value","%","2016",57.6
"Brazil","Households w/ personal computer, %","Value","%","2016",52
"Brazil","Households w/ Internet access, %","Value","%","2016",48
"Brazil","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",11.7
"Brazil","Mobile broadband subs/100 pop.","Value","100 pop.","2016",78.2
"Brazil","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.9
"Brazil","Business usage","Value","Score, 1-7 best","2016",3.7
"Brazil","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Brazil","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Brazil","PCT patents, applications/million pop.","Value","million pop","2016",3.4
"Brazil","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Brazil","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Brazil","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Brazil","Government usage","Value","Score, 1-7 best","2016",3.6
"Brazil","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.1
"Brazil","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.6
"Brazil","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Brazil","Impact subindex","Value","Score, 1-7 best","2016",3.5
"Brazil","Economic impacts","Value","Score, 1-7 best","2016",3.1
"Brazil","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Brazil","ICT PCT patents, applications/million pop.","Value","million pop","2016",0.5
"Brazil","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Brazil","Knowledge-intensive jobs, % workforce","Value","%","2016",21.6
"Brazil","Social impacts","Value","Score, 1-7 best","2016",3.9
"Brazil","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Brazil","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Brazil","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Brazil","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.71
"Chile","Networked Readiness Index","Value","Score, 1-7 best","2016",4.6
"Chile","Environment subindex","Value","Score, 1-7 best","2016",4.7
"Chile","Political and regulatory environment","Value","Score, 1-7 best","2016",4.3
"Chile","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Chile","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Chile","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Chile","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Chile","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Chile","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
